DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
04/02/2018,15:26,,,40.839813,-73.91315,"(40.839813, -73.91315)",EAST 171 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3875963,PASSENGER VEHICLE,,,,
04/02/2018,0:00,BRONX,10473,40.813076,-73.854065,"(40.813076, -73.854065)",COMPTON AVENUE                  ,STEPHENS AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3876784,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/02/2018,0:00,BROOKLYN,11203,40.648716,-73.92139,"(40.648716, -73.92139)",TILDEN AVENUE                   ,EAST 59 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3874402,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/02/2018,0:00,BROOKLYN,11226,40.650654,-73.95296,"(40.650654, -73.95296)",CHURCH AVENUE                   ,VERONICA PLACE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3874420,PASSENGER VEHICLE,,,,
04/02/2018,0:00,QUEENS,11354,40.772346,-73.824684,"(40.772346, -73.824684)",29 AVENUE                       ,PARSONS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3874120,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/02/2018,0:00,QUEENS,11378,40.72282,-73.89498,"(40.72282, -73.89498)",68 STREET                       ,CALDWELL AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,,,,,3873991,PASSENGER VEHICLE,,,,
04/02/2018,0:00,,,40.73543,-73.982704,"(40.73543, -73.982704)",EAST 19 STREET                  ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3874769,PASSENGER VEHICLE,VN,,,
04/02/2018,0:00,,,40.741024,-73.97862,"(40.741024, -73.97862)",2 AVENUE                        ,,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3874783,SPORT UTILITY / STATION WAGON,BICYCLE,,,
04/02/2018,0:00,BRONX,10467,40.883286,-73.883194,"(40.883286, -73.883194)",WEST GUN HILL ROAD              ,GATES PLACE,,2,0,0,0,0,0,2,0,Unsafe Lane Changing,Unspecified,,,,3876452,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/02/2018,0:01,BROOKLYN,11211,40.715385,-73.942825,"(40.715385, -73.942825)",HUMBOLDT STREET                 ,CONSELYEA STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3874486,PASSENGER VEHICLE,,,,
04/02/2018,0:04,,,40.71679,-73.94982,"(40.71679, -73.94982)",MEEKER AVENUE                   ,LORIMER STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3873502,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/02/2018,0:05,BROOKLYN,11208,40.67507,-73.86704,"(40.67507, -73.86704)",,,585       LINCOLN AVENUE                ,0,0,0,0,0,0,0,0,,,,,,3874829,,,,,
04/02/2018,0:12,BRONX,10468,40.882374,-73.88642,"(40.882374, -73.88642)",MOSHOLU PARKWAY                 ,SEDGWICK AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3875505,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/02/2018,0:12,BROOKLYN,11207,40.689407,-73.9099,"(40.689407, -73.9099)",,,575       CENTRAL AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3873471,PASSENGER VEHICLE,,,,
04/02/2018,0:15,,,40.68167,-73.83781,"(40.68167, -73.83781)",103 STREET                      ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3874522,PASSENGER VEHICLE,,,,
04/02/2018,0:42,,,40.68815,-73.95987,"(40.68815, -73.95987)",CLASSON AVENUE                  ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3873818,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
04/02/2018,10:00,BRONX,10455,40.815845,-73.89544,"(40.815845, -73.89544)",LONGWOOD AVENUE                 ,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3873912,TK,SPORT UTILITY / STATION WAGON,,,
04/02/2018,10:00,BROOKLYN,11221,40.697887,-73.92204,"(40.697887, -73.92204)",,,173       HIMROD STREET                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3874091,TAXI,,,,
04/02/2018,10:00,MANHATTAN,10031,40.817593,-73.95319,"(40.817593, -73.95319)",AMSTERDAM AVENUE                ,WEST 133 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3875845,SPORT UTILITY / STATION WAGON,,,,
04/02/2018,10:00,,,40.768543,-73.9657,"(40.768543, -73.9657)",EAST 68 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3876967,SPORT UTILITY / STATION WAGON,,,,
04/02/2018,10:00,BRONX,10455,40.817574,-73.90359,"(40.817574, -73.90359)",EAST 156 STREET                 ,UNION AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3874389,TAXI,TAXI,,,
04/02/2018,10:04,,,40.84271,-73.885666,"(40.84271, -73.885666)",EAST TREMONT AVENUE             ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3874971,SPORT UTILITY / STATION WAGON,,,,
04/02/2018,10:05,,,40.729168,-74.0012,"(40.729168, -74.0012)",BLEECKER STREET                 ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3874570,PICK-UP TRUCK,,,,
04/02/2018,10:07,,,40.852837,-73.9205,"(40.852837, -73.9205)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3874688,SPORT UTILITY / STATION WAGON,DP,,,
04/02/2018,10:15,BROOKLYN,11204,40.629356,-73.98727,"(40.629356, -73.98727)",16 AVENUE                       ,52 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3877878,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/02/2018,10:15,MANHATTAN,10001,40.752052,-74.000984,"(40.752052, -74.000984)",10 AVENUE                       ,WEST 30 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3874967,PICK-UP TRUCK,TAXI,,,
04/02/2018,10:15,MANHATTAN,10012,40.72373,-73.994606,"(40.72373, -73.994606)",,,262       MOTT STREET                   ,0,0,0,0,0,0,0,0,Oversized Vehicle,Passing or Lane Usage Improper,,,,3874130,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
04/02/2018,10:15,QUEENS,11420,40.666862,-73.8045,"(40.666862, -73.8045)",NORTH CONDUIT AVENUE            ,134 PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3873850,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/02/2018,10:20,BRONX,10454,40.804615,-73.90666,"(40.804615, -73.90666)",EAST 141 STREET                 ,WALNUT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3873885,PASSENGER VEHICLE,PICK-UP TRUCK,,,
04/02/2018,10:20,,,40.59183,-74.10098,"(40.59183, -74.10098)",RICHMOND ROAD                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3873962,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/02/2018,10:25,MANHATTAN,10016,40.743782,-73.97352,"(40.743782, -73.97352)",EAST 34 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3873900,TAXI,SPORT UTILITY / STATION WAGON,,,
04/02/2018,10:30,BRONX,10451,40.815548,-73.92159,"(40.815548, -73.92159)",COLLEGE AVENUE                  ,EAST 146 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3873884,PASSENGER VEHICLE,,,,
04/02/2018,10:30,BRONX,10462,40.836212,-73.84723,"(40.836212, -73.84723)",,,1400      PARKER STREET                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3875436,SP,PASSENGER VEHICLE,,,
04/02/2018,10:30,QUEENS,11412,40.707317,-73.75811,"(40.707317, -73.75811)",109 AVENUE                      ,200 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3876705,SPORT UTILITY / STATION WAGON,,,,
04/02/2018,10:30,,,40.631897,-73.943665,"(40.631897, -73.943665)",AVENUE H                        ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3874295,SPORT UTILITY / STATION WAGON,,,,
04/02/2018,10:30,,,40.801155,-73.959656,"(40.801155, -73.959656)",MANHATTAN AVENUE                ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3873849,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/02/2018,10:30,BRONX,10458,40.859875,-73.89323,"(40.859875, -73.89323)",WEBSTER AVENUE                  ,EAST 188 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3875928,PASSENGER VEHICLE,,,,
04/02/2018,10:30,MANHATTAN,10022,40.759403,-73.9754,"(40.759403, -73.9754)",,,16        EAST 52 STREET                ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3875494,SPORT UTILITY / STATION WAGON,,,,
04/02/2018,10:30,,,40.86221,-73.89965,"(40.86221, -73.89965)",EAST 188 STREET                 ,EAST FORDHAM ROAD,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3875039,TAXI,,,,
04/02/2018,10:35,,,40.563915,-74.11637,"(40.563915, -74.11637)",HYLAN BOULEVARD                 ,TYSENS LANE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3873994,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/02/2018,10:36,BROOKLYN,11231,40.6742,-73.99984,"(40.6742, -73.99984)",HAMILTON AVENUE                 ,COURT STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3874710,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/02/2018,10:40,QUEENS,11379,40.71638,-73.89751,"(40.71638, -73.89751)",ELIOT AVENUE                    ,MOUNT OLIVET CRESCENT,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3873999,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/02/2018,10:45,QUEENS,11373,40.740757,-73.89028,"(40.740757, -73.89028)",45 AVENUE                       ,74 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3874057,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/02/2018,10:50,,,40.74121,-73.84277,"(40.74121, -73.84277)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3874590,SPORT UTILITY / STATION WAGON,,,,
04/02/2018,10:53,,,40.771385,-73.95648,"(40.771385, -73.95648)",2 AVENUE                        ,,,1,0,0,0,0,0,1,0,Unspecified,,,,,3874867,PASSENGER VEHICLE,,,,
04/02/2018,11:00,BRONX,10473,40.809616,-73.85323,"(40.809616, -73.85323)",STEPHENS AVENUE                 ,GILDERSLEEVE AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3876789,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/02/2018,11:00,BROOKLYN,11210,40.629166,-73.947334,"(40.629166, -73.947334)",NOSTRAND AVENUE                 ,AVENUE I,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3874882,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/02/2018,11:05,BROOKLYN,11218,40.645237,-73.978714,"(40.645237, -73.978714)",EAST 2 STREET                   ,ALBEMARLE ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3875390,SPORT UTILITY / STATION WAGON,,,,
04/02/2018,11:06,,,40.829502,-73.87462,"(40.829502, -73.87462)",WESTCHESTER AVENUE              ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3876799,PASSENGER VEHICLE,,,,
04/02/2018,11:10,BROOKLYN,11237,40.70854,-73.927414,"(40.70854, -73.927414)",VARICK AVENUE                   ,JOHNSON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3873859,DS,SPORT UTILITY / STATION WAGON,,,
04/02/2018,11:10,STATEN ISLAND,10304,40.613308,-74.08722,"(40.613308, -74.08722)",VANDUZER STREET                 ,RICHMOND ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3875847,TAXI,PICK-UP TRUCK,,,
04/02/2018,11:15,BRONX,10452,40.840874,-73.91979,"(40.840874, -73.91979)",WEST 170 STREET                 ,CROMWELL AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3874146,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/02/2018,11:15,MANHATTAN,10022,40.761616,-73.972855,"(40.761616, -73.972855)",EAST 56 STREET                  ,MADISON AVENUE,,0,0,0,0,0,0,0,0,Obstruction/Debris,Unspecified,,,,3875977,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/02/2018,11:15,,,40.813374,-73.956276,"(40.813374, -73.956276)",AMSTERDAM AVENUE                ,,,0,0,0,0,0,0,0,0,Other Vehicular,Outside Car Distraction,,,,3874318,PASSENGER VEHICLE,VN,,,
04/02/2018,11:20,MANHATTAN,10034,40.8651,-73.92189,"(40.8651, -73.92189)",SHERMAN AVENUE                  ,WEST 204 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3874628,PASSENGER VEHICLE,TK,,,
04/02/2018,11:30,MANHATTAN,10009,40.722416,-73.98315,"(40.722416, -73.98315)",,,29        AVENUE B                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3877309,PASSENGER VEHICLE,,,,
04/02/2018,11:30,QUEENS,11418,40.700886,-73.81794,"(40.700886, -73.81794)",89 AVENUE                       ,134 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3873858,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/02/2018,11:30,STATEN ISLAND,10305,40.59861,-74.08139,"(40.59861, -74.08139)",,,1151      HYLAN BOULEVARD               ,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3874536,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/02/2018,11:30,BROOKLYN,11230,40.615517,-73.96052,"(40.615517, -73.96052)",AVENUE N                        ,EAST 14 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3874281,PASSENGER VEHICLE,,,,
04/02/2018,11:31,MANHATTAN,10021,40.769844,-73.96686,"(40.769844, -73.96686)",EAST 69 STREET                  ,MADISON AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Backing Unsafely,,,,3873877,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/02/2018,11:40,BROOKLYN,11207,40.67675,-73.8923,"(40.67675, -73.8923)",,,190       MILLER AVENUE                 ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3874362,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/02/2018,11:40,,,40.761623,-73.82208,"(40.761623, -73.82208)",ROOSEVELT AVENUE                ,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3873892,PASSENGER VEHICLE,TK,,,
04/02/2018,11:45,,,40.7672,-73.887825,"(40.7672, -73.887825)",DITMARS BOULEVARD               ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3877851,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/02/2018,11:50,BROOKLYN,11228,40.61368,-74.00715,"(40.61368, -74.00715)",82 STREET                       ,15 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3874010,PASSENGER VEHICLE,PICK-UP TRUCK,,,
04/02/2018,11:55,BROOKLYN,11222,40.71981,-73.93912,"(40.71981, -73.93912)",,,300       RICHARDSON STREET             ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3874497,HIGHL,SPORT UTILITY / STATION WAGON,,,
04/02/2018,11:58,MANHATTAN,10013,40.722584,-74.00636,"(40.722584, -74.00636)",CANAL STREET                    ,VARICK STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3874600,DP,TAXI,,,
04/02/2018,12:00,,,40.74791,-73.96806,"(40.74791, -73.96806)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3873857,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/02/2018,12:00,,,40.875122,-73.905174,"(40.875122, -73.905174)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3874755,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
04/02/2018,12:00,BRONX,10456,40.838108,-73.914246,"(40.838108, -73.914246)",GRAND CONCOURSE                 ,ELLIOT PLACE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3874447,PASSENGER VEHICLE,,,,
04/02/2018,12:00,BROOKLYN,11214,40.59039,-73.99155,"(40.59039, -73.99155)",CROPSEY AVENUE                  ,26 AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Traffic Control Disregarded,,,,3874008,PICK-UP TRUCK,PASSENGER VEHICLE,,,
04/02/2018,12:00,,,40.736855,-73.97853,"(40.736855, -73.97853)",1 AVENUE                        ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3874676,SPORT UTILITY / STATION WAGON,TAXI,,,
04/02/2018,12:10,,,40.68457,-73.72632,"(40.68457, -73.72632)",CROSS ISLAND PARKWAY            ,LAURELTON PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3874985,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/02/2018,12:11,,,40.537857,-74.17414,"(40.537857, -74.17414)",AMBOY ROAD                      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3879756,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
04/02/2018,12:15,,,40.729794,-74.002144,"(40.729794, -74.002144)",AVENUE OF THE AMERICAS          ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3874571,PASSENGER VEHICLE,TAXI,,,
04/02/2018,12:15,,,40.524612,-74.230446,"(40.524612, -74.230446)",BOSCOMBE AVENUE                 ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3874883,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/02/2018,12:15,,,40.71008,-73.84848,"(40.71008, -73.84848)",METROPOLITAN AVENUE             ,72 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3873886,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/02/2018,12:15,STATEN ISLAND,10304,40.608036,-74.08655,"(40.608036, -74.08655)",,,415       NARROWS ROAD NORTH            ,1,0,0,0,0,0,1,0,Unsafe Speed,,,,,3873982,PASSENGER VEHICLE,,,,
04/02/2018,12:20,QUEENS,11422,40.665257,-73.739555,"(40.665257, -73.739555)",SOUTH CONDUIT AVENUE            ,BROOKVILLE BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3873899,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/02/2018,12:22,BRONX,10472,40.8264,-73.87581,"(40.8264, -73.87581)",WATSON AVENUE                   ,MANOR AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3877007,DP,SPORT UTILITY / STATION WAGON,,,
04/02/2018,12:30,QUEENS,11368,40.738068,-73.861046,"(40.738068, -73.861046)",,,98-32     57 AVENUE                     ,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3874054,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/02/2018,12:30,,,40.602905,-74.00003,"(40.602905, -74.00003)",20 AVENUE                       ,BENSON AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3874009,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/02/2018,12:30,,,40.66327,-73.9951,"(40.66327, -73.9951)",20 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3874142,SPORT UTILITY / STATION WAGON,TT,,,
04/02/2018,12:30,,,40.795403,-73.94188,"(40.795403, -73.94188)",3 AVENUE                        ,,,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,,,,3875667,PICK-UP TRUCK,PASSENGER VEHICLE,,,
04/02/2018,12:33,BROOKLYN,11236,40.646835,-73.916725,"(40.646835, -73.916725)",,,8723      DITMAS AVENUE                 ,2,0,0,0,0,0,2,0,Unspecified,,,,,3874411,PASSENGER VEHICLE,,,,
04/02/2018,12:40,BRONX,10470,40.90313,-73.8539,"(40.90313, -73.8539)",,,621       EAST 240 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3874548,SPORT UTILITY / STATION WAGON,,,,
04/02/2018,12:40,QUEENS,11364,40.731777,-73.77011,"(40.731777, -73.77011)",UNION TURNPIKE                  ,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3874677,TK,SPORT UTILITY / STATION WAGON,,,
04/02/2018,12:45,BRONX,10466,40.881844,-73.839066,"(40.881844, -73.839066)",,,3538      BAYCHESTER AVENUE             ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3873876,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/02/2018,12:45,QUEENS,11377,40.75743,-73.899155,"(40.75743, -73.899155)",,,31-16     68 STREET                     ,0,0,0,0,0,0,0,0,,,,,,3876353,,,,,
04/02/2018,12:45,,,40.624958,-74.145775,"(40.624958, -74.145775)",FOREST AVENUE                   ,TRANTOR PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3874332,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/02/2018,13:00,BROOKLYN,11219,40.63107,-74.005325,"(40.63107, -74.005325)",,,1044      62 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3874741,SPORT UTILITY / STATION WAGON,,,,
04/02/2018,13:00,BROOKLYN,11249,40.700474,-73.96253,"(40.700474, -73.96253)",KENT AVENUE                     ,HEWES STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3878204,PASSENGER VEHICLE,,,,
04/02/2018,13:00,MANHATTAN,10002,40.7169,-73.986206,"(40.7169, -73.986206)",CLINTON STREET                  ,BROOME STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Following Too Closely,,,,3874007,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/02/2018,13:00,MANHATTAN,10027,40.808002,-73.96391,"(40.808002, -73.96391)",BROADWAY                        ,WEST 116 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3873901,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
04/02/2018,13:00,QUEENS,11363,40.770103,-73.74429,"(40.770103, -73.74429)",DEPEW AVENUE                    ,STUART LANE,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3873893,PASSENGER VEHICLE,SP,,,
04/02/2018,13:00,STATEN ISLAND,10310,40.54267,-74.208405,"(40.54267, -74.208405)",,,117       NORTH BURGHER AVENUE          ,1,0,0,0,0,0,1,0,Turning Improperly,Reaction to Other Uninvolved Vehicle,,,,3874640,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
04/02/2018,13:15,BROOKLYN,11211,40.706806,-73.963264,"(40.706806, -73.963264)",,,157       CLYMER STREET                 ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3875062,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
